タイトル,機関名,リポジトリ名,対象年,対象月,総件数,本文あり件数,DOI付与件数,embargoed access(全件数),metadata only access(全件数),restricted access(全件数),open access(全件数),abstract(全件数),fulltext(全件数),summary(全件数),thumbnail(全件数),dataset,software,other(objectType)(全件数),conference paper(全件数),data paper(全件数),departmental bulletin paper(全件数),editorial(全件数),journal article(全件数),periodical(全件数),review article(全件数),article(全件数),book(全件数),book part(全件数),cartographic material(全件数),map(全件数),conference object(全件数),conference proceedings(全件数),conference poster(全件数),dataset(全件数),image(全件数),still image(全件数),moving image(全件数),video(全件数),lecture(全件数),patent(全件数),internal report(全件数),report(全件数),research report(全件数),technical report(全件数),policy report(全件数),report part(全件数),working paper(全件数),sound(全件数),thesis(全件数),bachelor thesis(全件数),master thesis(全件数),doctoral thesis(全件数),interactive resource(全件数),learning object(全件数),musical notation(全件数),research proposal(全件数),software(全件数),technical documentation(全件数),workflow(全件数),data management plan(全件数),interview(全件数),manuscript(全件数),newspaper(全件数),software paper(全件数),other(全件数),embargoed access(本文あり),metadata only access(本文あり),restricted access(本文あり),open access(本文あり),abstract(本文あり),fulltext(本文あり),summary(本文あり),thumbnail(本文あり),dataset(本文あり),software(本文あり),other(objectType)(本文あり),conference paper(本文あり),data paper(本文あり),departmental bulletin paper(本文あり),editorial(本文あり),journal article(本文あり),periodical(本文あり),review article(本文あり),article(本文あり),book(本文あり),book part(本文あり),cartographic material(本文あり),map(本文あり),conference object(本文あり),conference proceedings(本文あり),conference poster(本文あり),dataset(本文あり),image(本文あり),still image(本文あり),moving image(本文あり),video(本文あり),lecture(本文あり),patent(本文あり),internal report(本文あり),report(本文あり),research report(本文あり),technical report(本文あり),policy report(本文あり),report part(本文あり),working paper(本文あり),sound(本文あり),thesis(本文あり),bachelor thesis(本文あり),master thesis(本文あり),doctoral thesis(本文あり),interactive resource(本文あり),learning object(本文あり),musical notation(本文あり),research proposal(本文あり),software(本文あり),technical documentation(本文あり),workflow(本文あり),data management plan(本文あり),interview(本文あり),manuscript(本文あり),newspaper(本文あり),software paper(本文あり),other(本文あり)
2023年01月,別府大学,別府大学(地域連携プログラム),2023,1,4628,4305,0,0,323,0,0,0,0,0,0,0,0,0,1,0,73,0,0,0,0,3368,75,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,0,3185,75,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979
2023年01月,別府大学,別府大学機関リポジトリ,2023,1,5793,4137,364,0,1656,0,0,0,0,0,0,0,0,0,0,0,2509,0,213,0,0,776,53,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,157,0,0,490,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590
2023年01月,梅光学院大学,梅光学院大学リポジトリ,2023,1,2234,1570,0,0,663,0,1,0,1,0,0,0,0,0,47,0,1957,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,1,0,1,0,0,0,0,0,0,0,1567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,梅花女子大学,梅花女子大学機関リポジトリ,2023,1,157,157,111,0,0,0,4,0,4,0,0,0,0,0,0,0,147,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,147,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,麻布大学,麻布大学学術情報リポジトリ,2023,1,1565,1554,100,0,0,0,84,0,84,0,0,0,0,0,0,0,1195,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,84,0,84,0,0,0,0,0,0,0,1195,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,8
2023年01月,跡見学園女子大学,跡見学園女子大学機関リポジトリ,2023,1,4182,3920,0,0,262,0,0,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474
2023年01月,アジア成長研究所,AGIリポジトリ,2023,1,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,亜細亜大学,亜細亜大学学術リポジトリ,2023,1,5031,2004,0,0,3027,0,13,0,13,0,0,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,13,0,13,0,0,0,0,0,0,0,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26
2023年01月,足利大学,足利大学 足利短期大学 リポジトリ,2023,1,158,158,0,0,0,0,7,0,7,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,7,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9
2023年01月,旭川大学,旭川大学リポジトリ,2023,1,1055,408,0,0,647,0,0,0,0,0,0,0,0,0,0,0,763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
2023年01月,旭川医科大学,旭川医科大学学術成果リポジトリ　AMCoR,2023,1,6480,6359,0,0,72,0,130,0,130,0,0,0,0,0,0,0,146,0,4043,0,0,293,28,0,0,0,78,0,0,94,0,0,0,0,0,0,0,0,442,0,0,0,0,0,65,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,130,0,130,0,0,0,0,0,0,0,146,0,4037,0,0,292,28,0,0,0,78,0,0,41,0,0,0,0,0,0,0,0,432,0,0,0,0,0,16,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1159
2023年01月,朝日大学,朝日大学機関リポジトリ,2023,1,11167,2076,81,0,8953,0,58,0,58,0,0,0,0,0,0,0,860,0,246,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,9858,0,0,0,58,0,58,0,0,0,0,0,0,0,844,0,234,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,937
2023年01月,青山学院大学,青山学院大学・女子短期大学機関リポジトリ AURORA-IR,2023,1,17464,7469,5911,0,9839,0,91,0,91,0,0,0,0,0,0,0,15628,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,1587,0,0,0,91,0,91,0,0,0,0,0,0,0,5820,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,1556
2023年01月,青森県立保健大学,青森県立保健大学リポジトリ,2023,1,872,832,596,0,0,0,20,0,20,0,0,0,0,0,1,0,528,0,52,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,20,0,20,0,0,0,0,0,1,0,528,0,52,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,203
2023年01月,青森公立大学,青森公立大学学術リポジトリ,2023,1,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,秋田公立美術大学,秋田公立美術大学リポジトリ,2023,1,16,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023年01月,秋田大学,秋田大学学術情報リポジトリ,2023,1,5241,3871,895,0,1061,0,145,0,145,0,0,0,0,0,6,0,2987,0,1208,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,309,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,145,0,145,0,0,0,0,0,6,0,1951,0,1190,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,543
2023年01月,秋田県立大学,秋田県立大学機関リポジトリ,2023,1,1199,1197,2,0,2,0,50,0,50,0,0,0,0,0,0,0,620,0,349,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,50,0,50,0,0,0,0,0,0,0,619,0,348,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,165
2023年01月,愛国学園大学,愛国学園大学学術機関リポジトリ,2023,1,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
2023年01月,愛知県立芸術大学,愛知県立芸術大学リポジトリ,2023,1,706,691,317,0,15,0,41,0,41,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,41,0,41,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,245
2023年01月,愛知教育大学,愛知教育大学学術情報リポジトリ,2023,1,8502,7594,0,0,4,0,11,0,11,0,0,0,0,0,51,0,5249,0,1491,0,0,10,58,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,904,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,11,0,11,0,0,0,0,0,51,0,5245,0,1491,0,0,10,58,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,676
2023年01月,愛知大学,愛知大学リポジトリ,2023,1,9653,9653,0,0,0,0,18,0,18,0,0,0,0,0,0,0,3461,0,2,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,49,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6099,0,0,0,18,0,18,0,0,0,0,0,0,0,3461,0,2,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,49,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6099
2023年01月,愛知東邦大学,愛知東邦大学　機関リポジトリ,2023,1,550,550,187,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
2023年01月,愛知淑徳大学,愛知淑徳大学 知のアーカイブリポジトリ ASKA-R,2023,1,2836,2665,0,0,7,0,16,0,16,0,0,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,16,0,16,0,0,0,0,0,0,0,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,376
2023年01月,愛知県立大学,愛知県立大学学術リポジトリ,2023,1,4229,3956,1973,0,245,0,41,0,41,0,0,0,0,0,0,0,2587,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1568,0,0,0,41,0,41,0,0,0,0,0,0,0,2419,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1491
2023年01月,愛知みずほ大学,瀬木学園リポジトリ,2023,1,307,305,0,0,2,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,愛知工業大学,愛知工業大学学術情報リポジトリ,2023,1,3305,3304,0,0,1,0,56,0,56,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,0,0,0,0,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3071,0,0,0,0,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,愛知学泉大学,愛知学泉大学・愛知学泉短期大学リポジトリ,2023,1,1033,897,0,0,136,0,0,0,0,0,0,0,0,0,0,0,1024,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,一般社団法人学術資源リポジトリ協議会,教育掛図資料リポジトリ,2023,1,408,208,126,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,静岡県立大学,静岡県立大学・短期大学部機関リポジトリ,2023,1,3101,2308,0,0,793,0,157,0,157,0,0,0,0,0,0,0,1353,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,24,0,0,0,0,64,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,0,157,0,157,0,0,0,0,0,0,0,803,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,21,0,0,0,0,64,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,1220
2023年01月,名古屋産業大学,名古屋産業大学・名古屋経営短期大学リポジトリ,2023,1,461,461,459,0,0,0,3,0,3,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,大阪総合保育大学,大阪総合保育大学・大阪城南女子短期大学リポジトリ,2023,1,249,241,237,0,8,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2023年01月,名古屋外国語大学,名外大・名学芸大リポジトリ：竹の庫,2023,1,1575,1546,301,0,29,0,28,0,28,0,0,0,0,0,0,0,751,0,1,0,0,381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,28,0,28,0,0,0,0,0,0,0,728,0,1,0,0,381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,404
2023年01月,福岡女学院大学,福岡女学院学術機関リポジトリ,2023,1,777,776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023年01月,川村学園女子大学,川村学園女子大学機関リポジトリ,2023,1,765,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
2023年01月,八戸学院大学,八戸学院学術情報リポジトリ,2023,1,893,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,九州女子大学,九州女子大学・九州女子短期大学学術リポジトリ,2023,1,359,337,0,0,22,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2023年01月,大阪国際大学,大阪国際大学・大阪国際大学短期大学部リポジトリ,2023,1,1048,590,0,0,458,0,0,0,0,0,0,0,0,0,0,0,1047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東北文教大学,東北文教大学・東北文教大学短期大学部学術機関リポジトリ,2023,1,144,144,20,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東日本国際大学,東日本国際大学・いわき短期大学学術情報リポジトリ,2023,1,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023年01月,敬愛大学,敬愛大学・千葉敬愛短期大学学術リポジトリ,2023,1,3056,3056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1686,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0,1,0,1686,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349
2023年01月,高松大学,高松大学高松短期大学リポジトリ,2023,1,627,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,ものつくり大学,ものつくり大学リポジトリ,2023,1,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,福知山公立大学,福知山公立大学学術機関リポジトリ,2023,1,404,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
2023年01月,大分県立看護科学大学,大分県立看護科学大学リポジトリ,2023,1,24,21,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,岐阜聖徳学園大学,岐阜聖徳学園大学リポジトリ,2023,1,2406,2342,0,0,64,0,2,0,2,0,0,0,0,0,0,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,2,0,2,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,842
